"A","alpha_0","lambda_0","m","mu0","sigma","tau","tc"
0.508998473226267,2.59554443865331,-3.3088758058167,-2.30433959363568,0.245318779798684,0.512791647982649,189.017432590535,2113.01743259054
0.678954287602472,2.91021928889749,-3.11853701498009,-1.89645393965982,0.246708966913808,0.509901386842634,167.394718044182,2091.39471804418
1.21984254515826,3.47814042727505,-2.47930785818663,-1.21957373321645,0.206077651497219,0.511429208885187,137.974956711661,2061.97495671166
0.700879946840305,2.80461893543021,-2.80571851443123,-1.76102832373369,0.239755796338475,0.531728250783051,160.775881784748,2084.77588178475
0.715115555762399,2.85862375644045,-2.85678647144435,-1.77179668280184,0.226917883959903,0.519496207277241,167.397815763606,2091.39781576361
0.8014474650241,2.98871380459661,-2.78633678300978,-1.63549734158789,0.229075156939345,0.511245536203632,138.18838877441,2062.18838877441
0.485527948657475,2.67058068302951,-3.67229178273411,-2.47318491671809,0.276997323474153,0.528189332207866,185.095524012878,2109.09552401288
0.348619356963072,2.44099441807521,-4.27289365181859,-3.26244921154401,0.238495829688718,0.5158455725701,235.740146160324,2159.74014616032
0.904840129320327,3.19101071491914,-2.81335593238372,-1.5254015921327,0.237899244953333,0.527300595663517,141.296640432574,2065.29664043257
0.952943358206667,3.0866221788026,-2.49942359968941,-1.41241037360605,0.207109901246,0.529887493649486,141.542321060461,2065.54232106046
0.561654203554379,2.66395658490756,-3.15882292047389,-2.13208790460283,0.239439423109617,0.486445182082035,175.374366116697,2099.3743661167
0.734643415526415,3.197773946353,-3.4798372910777,-1.93192298421607,0.244489326007665,0.526401978417302,151.2399631185,2075.2399631185
0.361873981556605,2.41803981549011,-4.03933195483194,-3.11691881000743,0.224078247986185,0.511080197104089,231.982027089088,2155.98202708909
0.424741075526498,2.69462875082744,-4.27379439096234,-2.91973205064819,0.25235196252059,0.492124594601256,217.377227406218,2141.37722740622
0.367237723539207,2.28985365235118,-3.56950648932055,-2.87664967865577,0.241022479698497,0.491791893852459,219.846435587217,2143.84643558722
0.764838195114631,3.44364089715979,-3.87619979766248,-2.00804366535484,0.243178174215859,0.534220603631206,167.584010459411,2091.58401045941
0.562900006189361,2.27849735022097,-2.30571598768892,-1.8330894650577,0.190802278740289,0.485121511825972,156.475403560796,2080.4754035608
0.819685027700032,3.02633066425813,-2.79335262324102,-1.54404842901017,0.301984231089632,0.486594510488454,123.281390510954,2047.28139051095
0.578544294367581,2.77249404836991,-3.32157940328885,-2.18013446264377,0.215960421846087,0.528102621765384,179.912318792205,2103.91231879221
0.789979447512209,2.96386401089505,-2.7799741824749,-1.66316609266442,0.212746008738226,0.512242153145178,163.770834808688,2087.77083480869
0.45541621963981,2.29083691484668,-2.8808447877498,-2.27278428901002,0.242318177760387,0.501733549312622,187.316263521778,2111.31626352178
0.827463944849755,2.82643751109963,-2.4136245010656,-1.47947984589869,0.228411796203505,0.511550677986194,147.389801544005,2071.38980154401
0.673033999523543,2.87303699117199,-3.06609382233514,-1.91956107932748,0.214831086005831,0.495960318287995,165.052175010346,2089.05217501035
0.479428286452904,2.4950836533764,-3.2462844878249,-2.36622391828293,0.235920890314532,0.511056476028802,206.588561605814,2130.58856160581
1.59597595914721,3.84540641070647,-2.31631785847886,-0.972359097486425,0.232360305919005,0.486881983481583,110.912401474293,2034.91240147429
0.567868651979834,2.92037707446255,-3.75465445544145,-2.28957717391507,0.281771908553966,0.509395409315053,168.376022997618,2092.37602299762
1.05237428981177,3.61443078285991,-3.1034846657129,-1.47570521787069,0.241569148223143,0.550307955338339,140.115362160748,2064.11536216075
0.421802663275238,2.61551334274,-4.05456783566292,-2.88320785241297,0.217191422488363,0.498621439895771,234.218785226444,2158.21878522644
0.658434823982921,2.5612025268453,-2.4906635192221,-1.67025683827093,0.274660436420277,0.483098791912619,143.029861869542,2067.02986186954
1.35472920274742,3.33909119805388,-2.05752005757117,-1.02352775782797,0.208855507876398,0.515603242420478,120.088728305112,2044.08872830511
