"A","alpha_0","lambda_0","m","mu0","sigma","tau","tc"
0.521606727936272,2.2682885635886,-2.46600203378485,-2.04202611159428,0.132302210974571,0.45285510030867,244.017218611237,2168.01721861124
0.913384114612102,2.804756608744,-2.15316303087721,-1.43811462598029,0.0972507060164944,0.471384767671193,167.234597339567,2091.23459733957
1.33331092116507,3.22182537463133,-1.94631248042803,-1.06151077320662,0.146694051147495,0.449573476000527,139.051613964913,2063.05161396491
0.841980028520561,2.26028450522454,-1.5169261358654,-1.26725163685154,0.074991901392522,0.462789467003208,181.731645676823,2105.73164567682
1.20464058557219,2.85526336920826,-1.69190068083049,-1.09603380005404,0.089076266552273,0.486950785825418,180.466608910804,2104.4666089108
0.913398654348758,3.04426126091235,-2.53655032787936,-1.55875784006673,0.107689360407236,0.455806235154347,185.243265279326,2109.24326527933
0.551201392877615,2.34725345965926,-2.49890460867617,-2.00612448618762,0.123091341266244,0.452890439518735,231.576140599304,2155.5761405993
1.18519714490807,2.7824511237015,-1.63306887150582,-1.05333463483954,0.120500087786849,0.472103435640871,138.978415786833,2062.97841578683
1.01572629405754,2.94158527815843,-2.12973809955053,-1.36066670128599,0.0873539393964664,0.471720512098016,191.08030047826,2115.08030047826
1.37286525307518,3.18949556394982,-1.8524909727427,-1.05955964986624,0.102060384148545,0.492644241370376,137.803991148657,2061.80399114866
1.12457018906352,2.89107917553679,-1.858118523972,-1.18663863194869,0.0987765442904757,0.461045513734932,174.739620670812,2098.73962067081
0.985667678410562,2.57377389690754,-1.68015859135318,-1.24823509899565,0.0573641172928865,0.460321877302995,189.795953083875,2113.79595308388
1.31899327551351,2.88652883591088,-1.57924397251025,-0.985697444438935,0.108519216668417,0.428321917868033,142.026515580172,2066.02651558017
0.820415259415676,2.74008002273825,-2.28787752447362,-1.5991453457339,0.0707894776930888,0.466478258232546,228.548981842682,2152.54898184268
0.895963200187794,3.3624534300074,-3.15473142942667,-1.75147560401614,0.124970565482022,0.479947242769689,212.747294212308,2136.74729421231
0.485504114550423,2.41346135165863,-2.99935444488645,-2.35511946176375,0.130401545502575,0.437458978481373,228.339889112683,2152.33988911268
0.570788612816168,2.49630886078596,-2.72936328288554,-2.07082507590131,0.115894144432828,0.471664174661124,216.735156329545,2140.73515632954
1.53996128922741,3.1750052073369,-1.63651160213155,-0.93792273825161,0.0929490211709234,0.455745175434261,179.835577261363,2103.83557726136
0.669370585322195,2.38667109198511,-2.12744592689847,-1.67305576997453,0.109716840832913,0.457756784897753,206.611760147384,2130.61176014738
0.521606727936272,2.2682885635886,-2.46600203378485,-2.04202611159428,0.132302210974571,0.45285510030867,244.017218611237,2168.01721861124
0.717430355777205,2.41365990239477,-2.03007653548377,-1.57516489498803,0.106991347048872,0.46342780100239,206.547919803737,2130.54791980374
0.971844714616421,2.73455104681158,-1.9236019178665,-1.29698543377621,0.109901389645416,0.460714270725741,183.552575636865,2107.55257563686
1.61275591264864,3.24278142022116,-1.63007173882588,-0.932842309307084,0.0725117541281928,0.462042136186049,176.994011942568,2100.99401194257
1.00107292721522,2.61994876389268,-1.71419367630823,-1.20662723358739,0.101943147583965,0.480700509398413,179.324370342304,2103.3243703423
1.0301785945744,2.65249000883976,-1.70739891220061,-1.19703191509914,0.090361369332078,0.469414134000581,188.152236373622,2112.15223637362
1.05811211922132,2.77746258367511,-1.82265618727443,-1.21932052846887,0.0931408511999832,0.461925450037135,154.142040132881,2078.14204013288
0.731629912046164,2.51873817881883,-2.16777701027049,-1.5849592591058,0.136360589459862,0.477381555783626,185.462895954197,2109.4628959542
0.408289084369247,2.25753174159668,-3.12061340813819,-2.66479710374385,0.0998270657759733,0.466562790384682,297.009495444889,2221.00949544489
1.22848027338988,3.00737438047129,-1.84054658023896,-1.12244861626181,0.101573635301379,0.476720625698299,162.959677998803,2086.9596779988
1.20639523982103,2.83898687165864,-1.67023339271585,-1.10470095389293,0.0719394944230785,0.478496824997077,177.137253567787,2101.13725356779
