"0.01","0.025","0.05","0.1","0.175","0.25","0.33","0.5","0.67","0.75","0.825","0.9","0.95","0.975","0.99","tau","Model"
-2.27847789709697,-2.03777535670989,-1.66039508822113,-1.25425719150799,-0.915275814731148,-0.671881584702516,-0.43603285218909,-0.0061808087235422,0.419240369571312,0.708302542252516,0.950368025410821,1.27481776244561,1.71821148664294,1.96629369743719,2.35392700581214,35,"OU"
-2.25881124491441,-1.92420639567489,-1.56005641567519,-1.27113701642263,-0.983055098940153,-0.686924258821657,-0.442588261841317,0.000140535839167736,0.45823452804711,0.655193708491862,0.880862583908092,1.27118371568515,1.61596981174765,2.11085249482771,2.43800056429169,35,"OU"
-2.25292797876037,-1.93190622795931,-1.66080365986867,-1.35527464972312,-0.954530323270746,-0.676271891872116,-0.452537657646219,0.00907162511528668,0.43690236155412,0.694465681035906,0.985028807104735,1.29067724778808,1.59884654328683,1.84074870169652,2.3314306824742,35,"OU"
-2.35721231312373,-1.88499612382361,-1.60507334194646,-1.34668814319298,-0.960686964230722,-0.704487783625415,-0.426937344779141,0.031594986605557,0.461501510519429,0.649308597763231,0.940129610802335,1.2864780204855,1.65926209143297,1.92381776914547,2.2518990836662,35,"OU"
-2.23017725060703,-2.00840779830415,-1.636469920144,-1.27443710254344,-0.909904174336586,-0.624935612795727,-0.439854839635041,0.0256677293267608,0.413050957645335,0.645038042904192,0.906928901441994,1.28382036292436,1.59016815464798,1.99393060709621,2.52698932240144,35,"OU"
-2.32479217923917,-1.94842288277027,-1.65803414138133,-1.2510136128629,-0.925746377008459,-0.681806557591236,-0.468728437630689,0.0288178590332347,0.425770326493529,0.650766251151649,0.932414414662767,1.30180678762432,1.64013414359743,1.8702587788723,2.27679094698634,35,"OU"
-2.22630924519844,-1.99315294424441,-1.65225355635074,-1.32223126287818,-0.911919429290281,-0.660756683543441,-0.41431252569591,0.000965565936549127,0.416597989784808,0.626319730189,0.880401338620324,1.29296727000964,1.75561701934275,1.97160964946308,2.41140037603282,35,"OU"
-2.31062883638809,-1.99751145593815,-1.70507713096207,-1.23806032561672,-0.897459337836096,-0.664105535756448,-0.433198620920273,-0.0636838187604021,0.457630077419826,0.724117882783692,0.979448373730662,1.26666960167375,1.62986852688718,1.95982348633079,2.30731909498986,35,"OU"
-2.22776968694226,-1.87261905410945,-1.66377760146441,-1.30604835552202,-0.940130640561963,-0.620225379089008,-0.451936993483081,-0.00275698835408777,0.445533183616141,0.638446898686758,0.921425385177354,1.30721812625821,1.61489889886246,1.90005617959022,2.39707224463673,35,"OU"
-2.1515386148287,-1.92741936014213,-1.67581897016425,-1.26109006662927,-0.953230692740061,-0.700913042155314,-0.448972582661627,-0.0465464345374875,0.442855269333131,0.679795429414603,0.944117492782294,1.31195809374637,1.68090363166916,2.06052793121235,2.3812379267482,35,"OU"
-2.28384684154454,-1.80536235181533,-1.55751488999267,-1.28136599049729,-0.929428603852227,-0.751450163896239,-0.495712423222318,0.00911521840709167,0.459713255907469,0.739806632452622,0.964636281692526,1.29529432093875,1.63981576050989,1.90370717317956,2.25006604677512,35,"OU"
-2.27850802817288,-1.86637540931499,-1.66612307636439,-1.26221860694852,-0.947508041034947,-0.661225773831303,-0.467536677429518,-0.0323743330177963,0.450907750120291,0.65037811105209,0.933458959938431,1.20647667589156,1.61948897162532,1.99576514325638,2.54610708220844,35,"OU"
-2.32085179151799,-1.9246447562786,-1.68018133822535,-1.31886421095334,-0.956775364478669,-0.684115265268773,-0.405505262315522,0.00795701909812565,0.447275091334615,0.652351876867175,0.867545243288554,1.145277284964,1.68363069811758,2.06978289600556,2.43127919711056,35,"OU"
-2.24147746051337,-2.02558599221406,-1.67562954472272,-1.2532755424985,-0.882881230478644,-0.65439197153285,-0.418322715678994,-0.0454269103748408,0.403643134261063,0.666558988372763,0.958577045178237,1.3044035526226,1.7330816006325,1.97060074903437,2.37221980368187,35,"OU"
-2.12316934612419,-1.87447757154678,-1.61191384573828,-1.25937752450237,-0.928218644660986,-0.711568802879225,-0.514312481015027,-0.00927057346109185,0.454549188068495,0.732262639174277,0.972093104366079,1.33045776429035,1.65664318828255,1.98389006944612,2.17500557102958,35,"OU"
-2.35044200637974,-1.96692602748315,-1.68567010278358,-1.34301853153516,-0.974212066166547,-0.684485781121816,-0.424365121098429,-0.00560496176801142,0.461459477936594,0.673108325273726,0.911248120176399,1.30393291179461,1.65898277362158,1.9362458747856,2.2373729546891,35,"OU"
-2.42902441202667,-1.93763116524527,-1.58464038258862,-1.30137329321085,-0.901708422375646,-0.654308572671955,-0.429847189612858,-0.0166792602242712,0.482940157403906,0.697139315956587,0.937369924783258,1.21852629582989,1.59400053802029,2.06567749989861,2.26181727158579,35,"OU"
-2.33730225156615,-2.01659410942398,-1.60629308292653,-1.31755068188878,-0.893247962585755,-0.671573518718576,-0.442943456072117,0.00517202591225472,0.479020574469248,0.683425753820466,0.9414005391499,1.25049772536726,1.57862546400481,1.91319926211378,2.17190752593258,35,"OU"
-2.28216885312091,-2.02331979043614,-1.65587886652465,-1.28080283663612,-0.931135642974633,-0.651029307162527,-0.443058840871924,-0.00638640141938799,0.415283370664477,0.661966453968185,0.980008708492435,1.35225149055109,1.69836081461068,1.86053714614181,2.11617964804129,35,"OU"
-2.24740884990193,-1.98537416404435,-1.66141306267081,-1.26917567440138,-0.881784688723603,-0.665330504864401,-0.462537255026789,-0.00886696146325857,0.4590040978452,0.642731243004468,0.914604894110937,1.26204918406592,1.63711003633878,2.00830464530772,2.3573506798044,35,"OU"
-2.44985287536473,-2.01620729292023,-1.5541776276313,-1.26179446385239,-0.927127967709319,-0.632517550780665,-0.377496086474218,0.024705965377992,0.356237898761573,0.624700402735389,0.881367489496171,1.31558459300434,1.65964881657364,1.89735968314928,2.24918352809824,35,"OU"
-2.23208513760776,-2.03841107507378,-1.6213950842218,-1.2805485281784,-0.969526843728931,-0.679515002313749,-0.469030998813667,0.0319561701313633,0.465683995757721,0.682744523111524,0.924482972463402,1.28718509902378,1.64182312234029,1.96632959805676,2.20427709195062,35,"OU"
-2.1968943165452,-1.89607163682224,-1.65798503275682,-1.23863515561322,-0.96090740589746,-0.706115218480628,-0.511311539188364,0.00310941855978946,0.447794096186464,0.651644628807221,0.956787793634076,1.33086614147872,1.65360720400134,1.94622364535392,2.2791371342509,35,"OU"
-2.2336134609044,-1.89622458026009,-1.65409067058668,-1.37813260976377,-0.914574314022222,-0.682285723665574,-0.441614342113678,0.0157459061056562,0.460184556558847,0.693991364022758,0.886259891395471,1.15890815271045,1.61911411648228,1.99574487818251,2.52276595743869,35,"OU"
-2.30600772549313,-1.90188387437258,-1.54984723767007,-1.21770683178899,-0.956269447726786,-0.713968365339654,-0.482821073658286,-0.00715284027506663,0.43649849305236,0.67296002282343,0.971969821805586,1.28434483483675,1.59736538553893,1.88686571113564,2.33046757358694,35,"OU"
