"tau_OU","A_OU","tau_t","A_t","tau"
374.84689859926,344.727805798431,45.6520730213457,0.578747960451381,35
76.180984768244,0.295973582347264,100.811296763232,0.213059698317441,35
53.6312658249857,0.491148405850558,130.084431148379,0.182691869702388,35
41.0662590686622,1.0009772790018,123.182312004764,0.268580162179673,35
78.4109538727917,0.310232038786492,80.326327604784,0.303682577976699,35
156.810410525792,0.144091829450731,169.064979062397,0.123359223460882,35
1198.45482995868,997.824664472337,150.032055230687,0.207874489183193,35
35.7348592421814,0.969751512329865,99.9562710963974,0.279201430293032,35
29.749990600527,1.17676109177773,56.0625131268067,0.542375892237413,35
38.4758132484184,0.925744643729491,74.4796078587516,0.399294234357438,35
34.9905602061448,1.00677233972725,63.6339908976642,0.428697148945903,35
34.9167418126451,0.936578417819595,53.8257232009285,0.514019146493948,35
94.784466037459,0.242647357016335,100.823718472023,0.21928831599702,35
67.9700401141061,0.441883855256259,112.747460318284,0.244116972918876,35
105.042143385603,0.24813355147149,126.073339909048,0.195976627310239,35
65.3364209046726,0.371298450911867,74.3685062380556,0.320321775502513,35
40.4063463846519,0.69703966212036,145.103706134251,0.162494074265111,35
35.5531285464994,0.725495851253533,38.0166916291698,0.624569352860821,35
34.083016988112,0.79793744914978,149.654873523635,0.128229701780555,35
40.3693165591879,0.786231779846087,109.589437376437,0.238106111623191,35
37.7287233511531,0.572257601035235,83.5617944471242,0.211215240746582,35
40.9804470641525,0.843937182400468,98.5654963784215,0.292217863112188,35
116.040900701616,0.1756066732355,118.749110940397,0.165221596466953,35
34.9170296546434,0.79537052314645,50.9607672460821,0.460397331296342,35
35.1239713775872,1.23780359882016,111.623692303074,0.294036762113434,35
34.8332300182172,0.850427295166495,41.0496064926339,0.645760226643628,35
29.7454358577354,0.898414041239513,94.0296940862816,0.228617960139501,35
39.6528928129474,0.848085265835819,95.7971393712576,0.29063401156695,35
41.1230182503838,0.850684558637941,98.2738775848347,0.292687999940682,35
91.675576892129,0.272397023584407,99.4966596453991,0.245617094760497,35
30.500688086676,0.904602148619423,54.9076359132066,0.432741170696272,35
104.627326138202,0.192145228351309,105.360539555428,0.192634193845649,35
61.4072579248349,0.563832426757173,91.7326550615624,0.33970576953046,35
149.416720266475,0.188136290049653,145.18887213302,0.193666271272011,35
91.4829106288228,0.27564802508226,114.379405243186,0.210988485347769,35
36.777527186831,0.923658780970712,54.9869666653561,0.539114333098292,35
126.577067010428,0.170911792853582,142.645027303932,0.142541802528981,35
88.8091904291321,0.221157857474354,124.629604518343,0.14954136097459,35
35.2906497635788,0.625695898199489,49.7664023449367,0.382786410517655,35
68.0438821547647,0.380017769579154,116.258366848094,0.209960232833551,35
32.3332522385213,0.870384505516596,34.8211919599256,0.787580420421238,35
34.2500604180035,1.08767164650556,32.6934054019067,1.06039616135772,35
96.2824921871549,0.274214202496718,131.405967672012,0.191835105509524,35
71.0187528032764,0.426234905055036,94.7585635360935,0.312215198979411,35
33.8331121133699,0.953350686121992,34.8989060852414,0.868708939612353,35
37.8292536233129,0.775429286817058,105.198182437484,0.227863628419584,35
47.0043013598311,0.424543189131487,130.214935685317,0.133007422330575,35
35.3935547259424,0.728999837560688,122.691229036572,0.166048734454149,35
34.9166654152392,1.01017523386056,37.0540409221198,0.902550091812803,35
111.794444434738,0.189279207219999,133.899818869191,0.148712973478802,35
91.3508655227529,0.338931383681386,125.45666272737,0.23711092768185,35
62.9007534670281,0.481897846468829,84.9612850391152,0.340564123262726,35
34.7498642774032,0.921731050845502,77.6807255147894,0.315405159735633,35
127.088514870667,0.190908743349574,144.061148938601,0.164932663286279,35
34.8331742733471,0.82985804542919,80.3458962029714,0.27793496790039,35
29.2287970650567,1.11963425553875,84.4857589126907,0.310722079270685,35
36.6205183827419,0.833086642835249,38.0662741464769,0.74627112904935,35
50.0146396811995,0.457702039368542,66.724485431917,0.325952315069298,35
34.7506266730612,1.13439673908748,36.3082236535159,0.994424425987007,35
53.274365715693,0.41671823989316,93.1967934151756,0.2206261404556,35
149.144252937566,0.116776614599665,152.857273547909,0.11069856118693,35
34.4157066776745,1.09043789587537,76.1421078020661,0.380481950499335,35
34.7498333013719,0.70994963456903,114.359551573573,0.160819007714834,35
35.3399943326803,0.996916349605845,42.7753151723945,0.728075997574579,35
34.7500051932258,0.973009711576189,36.5239743081795,0.855152377262686,35
85.7129497016899,0.352903515767005,128.667331943694,0.218922226777795,35
93.2709906012018,0.226433815962617,114.216342636849,0.181751711970184,35
29.5835742533426,1.18542691331162,69.8127548213564,0.431161411404864,35
34.0836986984941,0.682808799249406,75.0962062537206,0.249813457100285,35
33.5003153289279,0.645297786309733,31.2487833882861,0.553478197389139,35
46.9349295330966,0.577257345606092,94.6977112806937,0.253868185652135,35
79.7773796700882,0.281516781215604,65.0163779821922,0.351615798736224,35
88.545731425785,0.218301486040515,104.698062261777,0.175237063768509,35
33.5010856707875,0.983103319773164,34.4281390367035,0.853745688231355,35
37.668542558279,1.00241493616731,44.2080660637889,0.767695267486689,35
35.7471855237059,1.20393071239528,109.108529325349,0.303239797447686,35
98.3808450660373,0.211475613921607,133.287759595118,0.148217945329712,35
727.929597882562,-417.919730030852,74.7373428099967,0.31186145305116,35
157.950096632126,0.16666743186193,166.858240346107,0.151655150510082,35
32.4159902561942,0.760232677300303,54.815136277338,0.313168629200787,35
34.5004412711533,0.904146125513718,34.8741381955981,0.844935571973045,35
36.0293659872165,0.858875158335373,101.931836490003,0.241255594967847,35
35.4447287504201,0.729576539434566,89.334544584601,0.234048541322085,35
127.404083973436,0.187550185172422,134.514087260713,0.17257361141807,35
108.574390986499,0.170174410078812,139.525201448425,0.124405409894644,35
67.8494937701911,0.313296774135311,81.1563201964491,0.250521835317562,35
34.5002389367057,0.934965062491621,37.7372957805275,0.761978366142214,35
36.7937473470536,0.753219702849531,36.3798986739047,0.790338864966346,35
34.7503665451451,1.54605228788125,48.6891299547126,0.905319882398912,35
34.9166113147893,0.589746853832579,45.8790811357764,0.381292119176599,35
37.9578500770222,0.792887871077985,110.917442898563,0.21574515548952,35
35.6104719722599,0.62307653848579,40.3488207279527,0.503531765713576,35
44.9750317326919,0.679178313039063,98.1942860895973,0.268855796894894,35
99.4863809699996,0.221266839024743,99.6390852690594,0.227409949993508,35
334.84234028818,1049.33807480778,42.6770710169769,0.588465935758775,35
76.7868293692281,0.264755147337434,135.119364507289,0.140820470632123,35
126.389946180059,0.181828386178409,144.442289083608,0.154521425766993,35
31.675747268954,1.15842219029663,35.7140684831745,0.93810047309098,35
34.8475986364204,0.978774905487229,93.0787101357751,0.282857645700379,35
112.440071152666,0.243390275580774,129.937908142217,0.201148699664857,35
91.8224225381443,0.222893835573083,122.1109134229,0.158906562683302,35
76.5397243368559,0.331364842264584,126.255985402724,0.188174265654065,35
83.2807933267866,0.27575173995863,132.045973900204,0.169342123693068,35
34.6670348042354,1.05807724868866,34.1294995517124,1.0867270762453,35
32.1663816875409,1.0489172541108,33.9162502126289,0.954968945378451,35
52.5400392310676,0.663664396312839,88.7751724028166,0.351355206919942,35
35.6249526461437,1.01136195313645,36.0017677294438,0.94215235361933,35
97.2386934333038,0.202371826715597,136.426182574344,0.13912383159231,35
35.9945667814921,1.07517759611723,57.5509441589203,0.55873435899748,35
37.7535968201659,0.612174693044562,41.5121234966794,0.510868270537766,35
84.8266133298368,0.239720348012973,119.408710906551,0.159036500991646,35
47.2696845238477,0.534448239028323,87.0663593545893,0.265885449781347,35
64.906168713572,0.388279534256182,115.715169517998,0.201783942506147,35
141.97058656995,0.156708102268799,144.730530121241,0.150415476035244,35
121.726677624398,0.190521087255209,140.29576054453,0.155260424906835,35
37.3841590271939,0.696043383210832,129.207980132055,0.169970979544371,35
34.5833315066793,0.869404962566125,99.900909852143,0.229995056451498,35
93.1789112550624,0.262282264545728,98.2154641547133,0.234569294166021,35
74.777749598525,0.392380182545076,59.3529184121656,0.521387087545143,35
59.61660492246,0.464976923996686,107.280168894727,0.235263393140332,35
66.1816605015873,0.334694966009935,106.796595079808,0.19275632721343,35
36.035049444811,0.798001243866774,38.4196555874276,0.683652047980757,35
40.0467185794789,0.932521068990329,39.462518722567,0.937221326496061,35
118.109121135643,0.198411410212352,140.191393726979,0.159986063768514,35
134.742605115745,0.161852813207339,147.846375486958,0.142837134525431,35
35.1534453994031,0.899104762080895,37.1327385031595,0.793534200147202,35
39.3829563612934,0.75859838152522,83.8093230036901,0.300152172016785,35
43.7136291124306,0.663819667639951,132.303518041602,0.179073167283737,35
38.2502212513783,0.953525638261392,87.2886692584039,0.333520631831473,35
35.5452092723699,0.802616846112689,88.6462274913798,0.254495934879729,35
101.178990158943,0.246060683172125,79.4270293949646,0.313190869513928,35
34.7501093417084,0.834501005451333,67.7011712675296,0.345254125478712,35
34.6665047012504,0.901640239159077,117.939629459193,0.201145956797066,35
43.1335581502201,0.873250071679321,82.5467550426556,0.404192188993053,35
37.9051599328778,0.824228587221895,72.0340083900944,0.362342831797784,35
69.156151184001,0.336118062696497,137.355257588915,0.157736501741744,35
36.8873993332115,0.931179055208092,88.139366899503,0.310781248175291,35
36.7266249913965,0.95916040334993,37.8048217537484,0.867757641238705,35
36.3607713637354,0.641507018681918,125.742687619421,0.139970619446192,35
36.9938627328518,0.562542862018808,48.2886858496428,0.369503168429066,35
34.8333798459086,0.551205529637048,41.2261754683296,0.600498949239156,35
48.0039416507308,0.511266861384483,134.532646774668,0.156159481238414,35
84.4523136200535,0.400542070063936,117.617264676483,0.275894450215031,35
34.3333567873271,0.900573064452105,35.123047814009,0.841281584255182,35
34.8334374006252,0.860313897039845,102.655124575359,0.226721489018788,35
102.175986542796,0.228150696756798,150.515534809332,0.141771577287857,35
54.8784700629665,0.500047648942325,129.056950101419,0.187676479244855,35
30.999771934789,0.994949711457464,38.4494774707192,0.677566703457198,35
37.0137544398017,1.02497315860297,65.7949278322325,0.481097060737248,35
129.695676864157,0.18341814712577,139.702518176692,0.160060435704357,35
34.9167052727328,1.06143942204461,79.5909752879233,0.362933634190945,35
39.1826749231219,0.824566162762324,128.839276831864,0.203595998309018,35
36.5804801330636,1.03083664033961,112.69696849182,0.254194596793115,35
69.1207174444993,0.343846416375003,104.12337147534,0.211753359720119,35
34.2941108718909,0.845339742337495,35.6312570999027,0.751508609204223,35
36.5140424527581,0.883316735724917,76.2520861411108,0.337390524911367,35
153.856417503313,0.125297336693449,154.206359682375,0.118727284061996,35
67.2804637485157,0.402530853159763,145.916679135712,0.171663821527466,35
33.1239180959732,0.942143839543711,35.5542791368204,0.820086582618688,35
77.2297339424575,0.35403826231828,55.4833086953154,0.513609331107869,35
66.5114172561541,0.920320993670535,107.90286203783,0.482417552226365,60
62.2057886952638,1.13553372166381,63.7470189695634,1.04907567439357,60
61.6951908266216,0.987504649571401,67.5960961396577,0.815721274507861,60
58.7495255588209,0.96253047590982,61.6796124769488,0.816873330598002,60
61.6261021434565,0.860482031003063,97.3516908610833,0.455448535757044,60
58.6666679792896,0.985365108327351,58.1932728795521,0.949014207309561,60
86.3402789553619,0.516934979194205,120.239788833079,0.341926766765529,60
59.9166666814629,0.965108735332585,64.6248134384614,0.83940757883883,60
63.3603420635241,0.895058222415001,72.5384577216075,0.706979142227948,60
62.4044985384078,0.769018182363162,66.0024465830655,0.673647161548094,60
64.7495473294608,0.930959527034857,69.8166033005539,0.788677479558636,60
59.3331084710681,0.865343467581833,60.7727031311184,0.74566962810649,60
68.8958512050706,0.90965663813303,83.0705253620899,0.685730985016096,60
372.63464000866,-7288.27713979455,129.659594063659,0.339259176261604,60
119.972210036041,0.369654005077008,160.703222911651,0.258018635340712,60
52.4997834918936,1.02801589932658,63.1139383834817,0.793584155187608,60
65.3900660783445,0.791719807098508,64.5161795490929,0.82534437319554,60
62.3440476625426,0.803619423314485,66.4407293832973,0.715701043476464,60
62.0100768089861,0.818913388100558,61.4696815027569,0.83128616305501,60
63.4138491086673,1.07712865216578,69.2836812799541,0.90474153861431,60
63.8954534377642,0.996282794499446,72.6619935424291,0.798761600397844,60
58.1684834728793,0.793102484648488,63.0068737475342,0.67735412091191,60
61.4452587000293,0.937694418524356,72.2600668090875,0.706738706627654,60
61.4552309955282,0.854196034440167,67.7268390801543,0.697349148156749,60
64.5274551791862,0.857375896355595,77.3751110753127,0.632218167237776,60
57.3336440497286,1.11766268665947,65.6140570521247,0.865583014764053,60
110.232055195662,0.281857679927187,167.032814604758,0.162958056639268,60
63.9173127023239,0.891230147512277,65.9870505007758,0.824558855738244,60
69.0764994251193,0.672496658294399,115.168526005295,0.336600851608117,60
59.9164531536278,0.841648701374153,62.9773685425301,0.755451453551273,60
212.388870023254,714.501392104715,83.9451169325039,0.664328564631702,60
102.98638470198,0.39828898990849,137.311147463935,0.279687483223639,60
68.3545613107326,0.783694292109385,66.5978254908514,0.80689789779283,60
58.7987338166162,0.870638834296326,62.1566637440159,0.767401779045519,60
60.9789129689807,1.08006790739856,62.4204659192251,0.990295836264646,60
59.5835849474167,1.13509031796939,59.3766953375255,1.12802708513208,60
83.0792283067601,0.523751636523747,93.5705375129027,0.416311330169767,60
58.5830717692138,0.811848750058504,69.656414237552,0.613042326610932,60
60.1595565604097,0.872477533616002,58.9554125842753,0.889231300771662,60
59.0000969022721,0.814390944831385,58.9845232641268,0.722351664942387,60
62.233992099396,0.947712622790706,65.2255326542281,0.847048380350146,60
59.5834327037109,0.810233385874629,61.1146265059656,0.715533573687024,60
107.640134009615,0.338038669064319,162.394711654542,0.207536223806672,60
84.6212922404227,0.648663401996733,119.729939134272,0.419566091073007,60
65.1493366367871,0.681895657814719,103.637431233391,0.370591582985461,60
58.7500732244629,1.03176378010128,64.0338859887747,0.856148397694118,60
64.0733898066324,0.849053346703931,102.083877429148,0.453538441496921,60
74.4077539095236,0.535812690452944,126.695102758776,0.282932552830282,60
60.0315860918024,0.982242307124652,66.4696928673453,0.783878524801525,60
60.7801434897016,0.935626110287388,60.4821459248052,0.911798823741804,60
61.0972422543659,0.561514955619844,74.4540578419865,0.401337663462336,60
75.0211073922576,0.707150781544709,89.5831651769246,0.537811854378701,60
62.679730159473,0.819964819418966,64.3427320980526,0.752874661679239,60
60.8287805566467,1.09186548494049,63.8027070696217,0.974702467382616,60
61.2061578566669,0.958051952267253,66.2437031064543,0.800806486824874,60
69.8594446784989,0.587842408664888,97.0062198758573,0.381417730224604,60
64.8561768763948,0.707844325041759,66.6498783377954,0.639639483890905,60
64.7171972234387,0.820707368182856,91.5879460550767,0.48074489603226,60
59.833385014231,0.520437262930625,67.0899514846985,0.565404459329086,60
61.808258958844,0.880563038635803,68.2114669258296,0.712443541892317,60
80.8908962440733,0.539495110904897,128.192140572232,0.304320952289925,60
65.3378280454384,0.866953228845132,79.8951315098767,0.62394827620118,60
64.6476718623012,0.770516206745986,79.8053971117404,0.544185005976226,60
72.3896292502822,0.573258959135063,74.1340073933381,0.635896587011835,60
59.8333578782722,0.46209099792058,72.8433509803134,0.480037466771464,60
61.0293042129576,0.977304854314843,65.8923714374127,0.832925454838361,60
81.5757934648732,0.454092719623583,125.704194608439,0.25990956782318,60
65.631485271076,0.664446663503669,143.184466683078,0.243880189682742,60
64.8214673189065,0.724501490574392,69.1245842180167,0.630715114380068,60
65.8016893601293,0.817542140236719,72.2585457651957,0.669803355866047,60
61.9048691340165,0.798473269412406,69.1396566541022,0.64413129456584,60
61.6629939086483,0.791731462916882,90.6190765671888,0.464316630788148,60
78.7745841109977,0.568697748489801,117.592665329863,0.335661366236171,60
64.2671234656846,0.683860292082503,70.0388867777037,0.56651943856218,60
58.5008572024306,1.30620110097788,59.0085902167683,1.21608733114949,60
63.8610689753602,0.824554020664816,76.9561360829507,0.6218759774234,60
62.3030901894883,0.899340466054254,68.6705467889365,0.730020688331552,60
60.7488694828857,0.807381903634063,61.2238540893975,0.771364357059853,60
66.4287104540511,1.01740531519075,77.5127573518517,0.792201686186097,60
62.1994768270879,0.79640014492493,69.1516029427364,0.661482031513945,60
66.3256199371896,0.709401365053344,87.7982082060351,0.475382048986095,60
99.8594618101391,0.454082751956279,144.137083276141,0.287581332832119,60
68.9630279248822,0.569462848266288,107.022391466198,0.327231796372719,60
68.4915064289237,0.864782590352615,89.188442728696,0.56972296280189,60
67.984218782788,0.559896344740042,84.7350537554209,0.399503123355071,60
68.4284820282293,0.960306883089848,81.0890355534007,0.740277883554845,60
63.2221783815075,1.01010476621274,69.1533616048506,0.83372579987931,60
65.165588500263,0.783418369037615,76.3437478714167,0.586281165879232,60
59.6662013894318,0.727442145941891,62.2557060055376,0.646921347499298,60
88.5063275394934,0.413816857189633,142.085064859768,0.223392971124154,60
61.3561078080168,1.03811145454962,67.8961420296913,0.872831664885086,60
69.9210892958111,0.695196546547791,90.5383662566259,0.478735314667637,60
59.5838435729301,1.02198715618412,66.030722507641,0.849527101030848,60
59.7514425156071,0.925141010260678,64.4281497981454,0.750235122076277,60
71.7409074260842,0.604373783610845,114.880324493653,0.325779633945988,60
98.6634674140204,0.450273570970974,132.791758764184,0.309420278167688,60
59.5247450988107,1.17770225262139,59.845646959498,1.09259153820141,60
52.00029311604,1.25301404524401,63.6169294050738,0.948678122120556,60
59.7500285215367,0.845269017481717,63.9689986012453,0.739126339460945,60
60.1187436509917,0.817579978867097,64.0151752582879,0.704156644279581,60
71.922381685089,0.584560841264679,123.485795505419,0.29564689460643,60
74.8008617723024,0.648943499703621,96.625832802005,0.461940896030892,60
59.9171423142543,0.908965287119845,63.2117896087054,0.783142936350534,60
63.6678683990024,0.761369201093676,71.2865188245435,0.616135039264718,60
64.6922881723772,1.07670078761569,64.2817130980181,1.05153053854269,60
52.3397798826584,1.06961166973178,63.1028563258845,0.839441924132641,60
60.7480775473483,0.800867922145852,61.469281787553,0.807895562708977,60
84.1624484168645,0.532431867655589,121.746499411446,0.341825695402472,60
404.325518468512,1208.0225360076,101.630040380463,0.456023747742644,60
62.0500407021167,0.996437790606687,64.4194101651628,0.881783818494731,60
69.6874648510864,0.634292948838328,117.230847356845,0.325967923829907,60
74.5700737971068,0.718113951939897,114.788949931992,0.404743855342599,60
63.4856161850634,0.71364611057209,76.306290855054,0.5318502062627,60
87.6887576591925,0.48616165580697,125.570294575225,0.305996458523578,60
63.7138200761475,1.07276274431534,68.3219835679595,0.917088559634817,60
53.9995791238873,0.843754909498019,65.285467002607,0.637293169415696,60
70.6315646276727,0.630011335381166,97.9626208504138,0.407331618640962,60
67.7467147474287,0.850193053846468,72.1598935776188,0.731588873023946,60
65.2395627724703,0.613507010052146,72.8509029531628,0.495744699521217,60
59.0844418740052,1.10033690707703,60.7517033296869,0.995819712381065,60
70.0004226970947,0.847594498944905,113.125943283584,0.456933408680038,60
70.9183922293132,0.610187745554051,131.858968958783,0.277428090290339,60
50.7498686200965,1.18072866444872,71.9937875446197,0.763533116063808,60
80.5104654041108,0.627935215676832,136.526961359831,0.322998724169932,60
60.9261789592063,1.00871328475403,64.0025351819672,0.886853299612909,60
63.1504553280992,0.894287961372499,69.1863462016685,0.756396345747519,60
66.5838261636911,0.845937430383519,107.83890292962,0.448717758299016,60
64.4963595145952,1.05437745472647,67.6045501574408,0.933390935333152,60
74.5308511762778,0.772265777753362,136.697851924601,0.358022434779583,60
60.713478625601,0.659315907374529,104.794011062069,0.311058620228391,60
65.5711367433209,0.801456511863336,70.8332793720453,0.701971201402078,60
62.1735706552044,0.876092847404615,87.0558003642353,0.551952990541161,60
60.3847462348695,0.869229603199664,63.5787247578411,0.772042827010242,60
59.5841406174735,1.04571728444417,62.9407652717449,0.905448154784124,60
60.3040876640459,0.80382867154788,85.7882961621254,0.465931587017953,60
71.1463517189897,0.696130640299015,84.5193751475555,0.54874027445378,60
61.3110687462841,0.784307081598908,65.6685887654016,0.659946434510048,60
63.3536571914117,0.686240955248305,79.3058939985432,0.492292218191475,60
60.3707266183507,0.945681304592742,67.3989816753306,0.748942402875436,60
63.5539300478606,0.907106729615473,73.939352212688,0.691352591431525,60
64.9419594542904,0.679406549012457,73.4727520273796,0.528774967424804,60
61.9616868262146,0.704296276813768,67.0819048116329,0.596866517297794,60
63.5574890112755,0.941661893191181,69.7970394091033,0.791844183817746,60
67.5315380100761,0.757744152496474,102.558099124678,0.434607505090206,60
63.1252070418337,0.667689343296817,121.819961048211,0.284190198115266,60
56.1660015698702,1.27662606661023,58.2639783714517,1.15773817251435,60
67.050582921296,0.915076649514688,85.6644806030426,0.636523372480052,60
65.2744749327952,0.646618071735621,106.163880230925,0.339779617231103,60
85.6348235042855,0.606316440984288,167.010576023376,0.263065574019692,60
70.6833213108238,0.589141700871183,121.26517234249,0.297609929526345,60
63.0244752518689,0.973740781552475,65.013699168989,0.886926101881933,60
72.6608056106995,0.652756695870493,127.124527884987,0.317387560846409,60
55.0611717372813,1.01571301441825,65.4809709956341,0.766689218716988,60
59.4997389925625,1.0347996577417,60.2792822952658,0.964777904614148,60
74.9676702285436,0.592130068654127,119.427096062411,0.323709565753091,60
62.0239301526694,0.794762378857778,66.2023924204042,0.685664493209244,60
69.7143684908071,0.60946363745695,94.426641483945,0.402432805047316,60
59.7504947457528,0.811375858495338,65.2514799577704,0.67040813633259,60
141.450432164045,0.249191583027984,185.959564862524,0.172717969478786,60
62.3861188868341,1.18720248234144,64.9609967072967,1.04836712622293,60
95.2473330381274,0.471300515093558,141.132360510762,0.29197605029398,60
57.8337453366034,0.89481529390755,67.9448733031609,0.681152804024128,60
59.0005277819559,0.807826478740072,59.4205728725379,0.771314438008965,60
73.1132133412424,0.629680002549062,121.096295076693,0.329888021787806,60
87.5144833613989,0.824348765997942,62.7310633927029,0.692357938389594,60
64.9113146477281,0.736129516199508,83.3908470086518,0.50714446781917,60
82.6767697021321,0.536713108648102,101.748950724389,0.397446577152586,60
67.5049129774495,0.842126513645246,76.3703122927496,0.670299005866135,60
59.2501646738656,0.897312839074277,59.5840292875541,0.836644484643483,60
70.3968714850368,0.591427489089773,110.468650875612,0.335406610950647,60
53.500470366966,0.838122921070615,62.2642475419906,0.717521846261863,60
65.4121901152196,0.703434944228755,84.6350220755791,0.47507083917269,60
60.7894340179908,0.785033978738905,63.9314939761831,0.693141412876733,60
105.672555919571,0.365797211242558,130.158582071389,0.277179053265975,60
68.689048988304,0.605288158864243,89.4448821421675,0.419970179634054,60
59.6648518502943,1.18260089389104,59.1330337748188,1.08119695124451,60
66.1426712633146,0.860489436507087,77.6712055057562,0.661828083853734,60
60.5913148491508,1.01979483287508,62.7331533974989,0.927363388218281,60
57.8911157270989,1.00247691984404,62.1966755844318,0.863712175781567,60
62.4782535706997,0.835592526866933,60.6715467171175,0.888134984830266,60
63.4344451646555,0.697273708934597,75.7468418415244,0.512725718312477,60
63.3823521410471,1.02119992214106,67.5566582269519,0.842533736890892,60
61.6943049238984,1.0146559932586,62.8865706897934,0.938788925961059,60
8487.8914264553,-6558.10362148898,162.989897699113,0.251608888645344,60
64.0989567000641,1.05811498647066,67.3740442448774,0.936965070677274,60
51.9170015720809,1.2255331744606,71.3397358459367,0.784166736104356,60
72.0079478485972,0.627706922301918,107.807765969765,0.362766530483849,60
54.6135424607285,1.11518273096385,61.5531609284243,0.931246179663352,60
58.4167644974795,0.941446125641208,63.8904944200013,0.7719431542892,60
64.148800892599,0.833181184386899,70.1334817241985,0.699438325711078,60
77.3619155887278,0.598922434109304,128.651260062675,0.31770623170978,60
70.0316162455573,0.792926979530088,92.8436878049509,0.508953408829524,60
0.0728202831441549,-822.233843575443,135.663082849338,0.270315084213721,60
62.9269607582514,0.964322144655016,72.7410385046759,0.738674114491226,60
63.303745330769,0.754947305257638,67.2827757080303,0.664216304444067,60
70.3584135024005,0.662063273638581,112.390747743839,0.345339382297669,60
63.069027195753,0.928125715538263,67.6462986200674,0.801056406041279,60
62.835156142483,0.676169415088674,69.2065543263375,0.559212203356451,60
101.083798936053,0.58256259310196,120.669219296474,0.464877373895166,60
100.849806959137,0.570014439946031,142.10967428588,0.369854735868542,60
102.34982488643,0.641920003799741,121.498946072393,0.489134283082109,90
121.778477222184,0.530315882376269,142.811091017756,0.40289717328502,90
91.8799311532395,1.00081973715881,97.2661681314972,0.88031369159479,90
91.2786736911681,1.165729212985,94.8344453177081,1.04848309608837,90
95.2568167057202,0.80540223460571,112.21687542889,0.60978797776861,90
106.569784151393,0.681900511330899,140.870468544502,0.456225593914644,90
102.698696720435,0.625417230533886,125.803156121665,0.453120280671662,90
96.6856554677012,0.619269135973431,106.910369113902,0.49640498599409,90
100.033888960175,0.900705565303169,110.494588501696,0.766770664118565,90
182.939711736194,0.267848980855959,214.097438390011,0.202425111502976,90
93.6750731018346,1.02206549361139,106.823772677178,0.811142318671974,90
95.8280127502615,1.15331647574011,102.575674184424,0.999926919214624,90
97.5092906819614,0.892301241910302,116.871396694213,0.6665551764781,90
119.241700625568,0.767780713072475,150.592150627229,0.557109059340396,90
82.3329785040566,0.964893057695933,100.246579549443,0.725803730504932,90
97.2228287505562,0.835205249036452,110.029881787951,0.66994508507218,90
89.917109879575,1.00306508074309,96.032109462163,0.849482895625645,90
90.5092228663918,1.13301626587626,96.4407492291943,0.976494240555228,90
