"A","alpha_0","lambda_0","m","mu0","sigma","tau","tc"
0.343282659324271,2.52040254774649,-4.62623790493184,-3.40213077620943,0.268900193877631,0.598823233315833,137.041627667046,2086.04162766705
0.313473411740577,2.51952539730797,-5.06263688555932,-3.76294522581034,0.255777420104305,0.619418067361032,151.80308693329,2100.80308693329
0.277839434716527,2.64311768521505,-6.28606870099658,-4.47028416290023,0.286271881621968,0.608116843589068,156.394506075256,2105.39450607526
0.231955188147527,2.55234404973305,-7.02124858710255,-5.18825687755257,0.313547307378455,0.607197632509251,165.916221856276,2114.91622185628
0.210373912849009,2.25821669207729,-6.06009385778334,-5.10843098040897,0.258719018122635,0.595716442864123,168.681623090669,2117.68162309067
0.194905862703122,2.23494688803398,-6.40692322316269,-5.39678275127944,0.336618125014928,0.609925271184953,179.012458464775,2128.01245846478
0.248887273888998,2.41807167705464,-5.87321173960623,-4.55151435820062,0.306250442849581,0.582324352992657,155.439250865298,2104.4392508653
0.274494637365133,2.63286823476259,-6.31341581766581,-4.46348548176373,0.332360914427153,0.623096598722437,148.428928638722,2097.42892863872
0.406449787608628,2.96543772954618,-5.40892208331253,-3.39282699685749,0.255148497229385,0.619242298067815,130.519814964251,2079.51981496425
0.803824691714113,2.90967001667251,-2.63309266721744,-1.53273950393979,0.277151412988747,0.589807520287592,84.2517033724572,2033.25170337246
0.209749650300395,2.31554126404199,-6.39063204372726,-5.21733497693616,0.302438859934989,0.58708273783934,171.889607477132,2120.88960747713
0.375489348636097,2.70972878301268,-4.88870729899416,-3.31208734550941,0.296175835397482,0.639716362311496,126.150147097258,2075.15014709726
0.359952693568933,2.54416328146186,-4.49556769429981,-3.24632030649689,0.287704201330048,0.609895399042848,123.950646880795,2072.95064688079
0.315148678041728,2.64959651597863,-5.56908705845545,-3.86343371341026,0.340290910222477,0.612318469567803,140.950185593938,2089.95018559394
0.551899528942097,3.1367065382977,-4.4568473931565,-2.5348306931128,0.306906229828826,0.604920843150753,105.816710554145,2054.81671055415
0.282288694531827,2.83766509793398,-7.13130153988934,-4.74028055050755,0.285895050750983,0.610843045488873,172.776803134815,2121.77680313481
0.431422322074165,2.43975824815708,-3.44930014332176,-2.51682641598669,0.310748935732895,0.586932386952798,104.524356239933,2053.52435623993
0.309846838339197,2.40691534428753,-4.6742783512162,-3.60394619807892,0.28009431236938,0.612557827280558,141.154409578589,2090.15440957859
0.306917914727216,2.73768183417629,-6.10497258838754,-4.13976564217388,0.32019205793219,0.604834200873102,145.23161853016,2094.23161853016
0.319861150054972,2.33747280959349,-4.27043041539262,-3.3270772985965,0.326809410045301,0.573741663057652,135.129861872283,2084.12986187228
0.402728532109773,2.49916374451535,-3.87718954824236,-2.82032260154396,0.282466926954298,0.626004999901467,111.066599848502,2060.0665998485
0.529602750092749,2.5081398628103,-2.96956802542867,-2.09624479558558,0.271699727333773,0.620656330721321,92.6403102814079,2041.64031028141
0.214132933312715,2.35198037820695,-6.45838500165687,-5.1686197854162,0.323250012052485,0.605003369808517,177.769568674884,2126.76956867488
0.309968013085901,2.50153603945474,-5.04703896249832,-3.71792642564844,0.317225483334981,0.613022030257893,134.654687855685,2083.65468785568
0.310609656953993,2.74207501530238,-6.05178816982116,-4.16170881703152,0.25231205114215,0.637027881488697,157.050207994663,2106.05020799466
0.373015654620112,2.73966020539006,-5.03044439826657,-3.35702552250957,0.315287115655972,0.617226220929505,128.702470485582,2077.70247048558
0.348224296287265,2.68062003507294,-5.15883286221549,-3.52263649302959,0.326348290130939,0.593081960873694,121.019958611749,2070.01995861175
0.383772969133075,2.78993655702899,-5.07054080035254,-3.32572585698309,0.309153070695591,0.617127827733314,133.647222901738,2082.64722290174
0.327860446313359,2.42133361601679,-4.47054268514096,-3.40590208487173,0.286726353910044,0.613909082800673,127.001129398409,2076.00112939841
0.209864912828695,2.30949852667742,-6.35382943822405,-5.20861820139711,0.293727320654434,0.612129446047857,166.761585395624,2115.76158539562
0.341177850819424,2.8235038426467,-5.84165555464217,-3.84730764566533,0.290569177031897,0.638223318705811,132.797539553366,2081.79753955337
