"A","alpha_0","lambda_0","m","mu0","sigma","tau","tc"
0.910515821710779,3.14801370086727,-2.72098244328913,-1.48709872865663,0.241599238915435,0.512640393251699,137.994789645665,2061.99478964567
0.447307789455089,2.85854037642714,-4.56690743839854,-2.93166020090435,0.263612096845501,0.530288325568051,228.402990506786,2152.40299050679
0.473059768375851,2.6129444025529,-3.60814790606335,-2.50787574819402,0.25387295379758,0.503909665780154,179.031767432097,2103.0317674321
0.412118574713496,2.63036337147582,-4.1970999916781,-2.96494143699578,0.226328664460383,0.520101922201444,224.920954444555,2148.92095444456
0.76731938029983,3.00435543865222,-2.94080660331822,-1.73622527762854,0.22147025032637,0.503334072468665,171.345853875542,2095.34585387554
0.455769591600162,2.9537682333703,-4.78572229107903,-2.98445873359476,0.255959547712588,0.513768710966888,216.386938188967,2140.38693818897
0.602520245517157,3.00086733504895,-3.73647393160807,-2.26123787953221,0.229024777511983,0.529168820659458,176.749004003422,2100.74900400342
0.730365241810955,2.66447121101745,-2.43008786149847,-1.58590590867442,0.238161734804098,0.497485862712562,158.003041061262,2082.00304106126
0.835312568581694,3.0551351976863,-2.79352048179701,-1.61560254930563,0.213135166729048,0.4984829846964,155.554237420247,2079.55423742025
0.941469840609473,3.24041857495903,-2.78827639718708,-1.48759173773628,0.233344204758331,0.51598249588962,134.545037289548,2058.54503728955
0.778686237638221,2.8297661635741,-2.57086107133346,-1.59778406030588,0.219229023267333,0.495246667186892,149.407851543362,2073.40785154336
0.947687314488632,3.53430092515991,-3.29520160252605,-1.65583501985252,0.208862792984087,0.488123615568187,149.935442213765,2073.93544221376
0.449891570248266,2.73947251479376,-4.17028799582146,-2.79234475251447,0.252247206923691,0.502000054970268,219.296022641617,2143.29602264162
0.559652511985176,2.65214265385896,-3.1420660614333,-2.13063742131648,0.238817371668717,0.509032843384762,190.73458825465,2114.73458825465
0.47212085090638,2.52555823654169,-3.3775485629994,-2.443875257082,0.230819401810008,0.487501691159892,202.79096206072,2126.79096206072
0.966802223321282,3.42132251721929,-3.02684651640015,-1.5797932455791,0.189608207318849,0.533205190901479,160.52534012455,2084.52534012455
0.818497544966915,2.98417686225346,-2.72001779356859,-1.58363876278441,0.239321416267856,0.497648642292569,159.247177784309,2083.24717778431
0.54377825103513,2.74184141940832,-3.45623163250482,-2.26930018282467,0.251802320069644,0.525287290260792,178.283126832883,2102.28312683288
