"A","alpha_0","lambda_0","m","mu0","sigma","tau","tc"
0.659964098078213,3.1109925528628,-3.66621256070993,-2.09271550738881,0.264225242814022,0.543139532106859,203.191531702489,2118.19153170249
1.13848132385013,3.5424545320342,-2.75564118809857,-1.34134204121757,0.214438654443854,0.547178745682923,142.650582254511,2057.65058225451
1.11915959764665,3.51324015444497,-2.75717073971373,-1.29297104563094,0.276617492872662,0.526513450641153,137.512621163385,2052.51262116339
0.898331627467601,3.02856209800984,-2.55256191061596,-1.43945724926001,0.24620203591253,0.553968203500063,153.716529099039,2068.71652909904
1.13283336270464,3.47308103022718,-2.66197400245284,-1.29072878743751,0.242189091117547,0.566895241994177,154.029425947227,2069.02942594723
0.635586982567679,3.43853377053978,-4.65062800821426,-2.43618206517257,0.268824381504961,0.53131449747768,206.529697837514,2121.52969783751
0.528524768859945,3.2323330893817,-4.94204709802374,-2.76768673383782,0.290195582968261,0.547438386074758,233.430912711668,2148.43091271167
0.919607047072754,3.23295780285651,-2.8414354229671,-1.48203731172936,0.275755765839752,0.558447915286638,145.801404393802,2060.8014043938
1.20743598588445,3.78948431825225,-2.97328213796792,-1.35835756328079,0.210870272626571,0.555469378046888,156.722572845241,2071.72257284524
0.78450706204842,2.96628606972282,-2.80394322533473,-1.6420104126125,0.248530930621289,0.549787311293464,163.122712198809,2078.12271219881
1.00455703564438,3.45804414662362,-2.97595579337296,-1.47361695812144,0.247561642954917,0.566295554326811,146.194339389133,2061.19433938913
1.49570860879984,3.96065232152533,-2.62196237952241,-1.09325348397241,0.230751839732778,0.549874583645283,138.020490429839,2053.02049042984
0.743876628500157,2.97536800285811,-2.97522949816335,-1.81763670664903,0.182270192467561,0.541945660925547,199.424085572685,2114.42408557269
1.06181876827898,3.17357284971867,-2.3713002946811,-1.22891103129106,0.265493166735351,0.500980688465239,134.729684499746,2049.72968449975
0.790887144054051,3.26668252075804,-3.37317870560077,-1.85141695963599,0.213784469744433,0.559709316442455,196.91920954224,2111.91920954224
1.31724685454443,4.60385373219416,-4.02268358324692,-1.47556848444231,0.271960354328914,0.566843874208631,153.366412500211,2068.36641250021
0.521165615154906,2.68966189895525,-3.47024099457393,-2.31636383652528,0.264065321445746,0.501972044639635,191.560792428428,2106.56079242843
0.594991482475724,2.87058112892884,-3.46233360495987,-2.17770696117408,0.234580620645181,0.558804091120294,194.004592700552,2109.00459270055
1.02124920040851,3.38160948922566,-2.7993370112424,-1.41944974647945,0.236174310740361,0.529584802375035,175.235312551031,2090.23531255103
0.638890018085153,2.79501647423803,-3.05690998063956,-1.94395897412496,0.243441357011144,0.540713027571114,191.273352218133,2106.27335221813
0.659964098078213,3.1109925528628,-3.66621256070993,-2.09271550738881,0.264225242814022,0.543139532106859,203.191531702489,2118.19153170249
0.687634005754365,3.00894434586427,-3.29162970444437,-1.92689653278716,0.261000168571671,0.546051088673285,186.611841932421,2101.61184193242
0.670077457645135,2.89057678910238,-3.11733892789837,-1.90320861011995,0.253688891894802,0.530925170191633,194.434212836946,2109.43421283695
1.66867885622718,3.97773663247907,-2.37049637476975,-0.983867085917652,0.208014928298244,0.544995692369556,141.37279441776,2056.37279441776
0.774743444929701,2.9169920095747,-2.74569679795571,-1.6294408697805,0.253112657238619,0.55857359665226,172.525335569854,2087.52533556985
0.965439847549132,3.30343705579038,-2.82583539753202,-1.4841634336316,0.226682179472357,0.556578015342402,172.88275187681,2087.88275187681
0.880880515997802,3.06158698970712,-2.66021177824737,-1.51158221127323,0.226217032838301,0.541034780763606,153.073779187196,2068.0737791872
0.795319170868726,3.21921141241367,-3.2575984891998,-1.75140253768592,0.272446207778947,0.572873177079259,168.007244093352,2083.00724409335
0.425584166335712,2.65967471998984,-4.15538815568444,-2.88724490077461,0.23748920633478,0.535727953320367,252.209390691941,2167.20939069194
0.930268483687278,3.12275673086125,-2.62064387086593,-1.43506106034001,0.243355862097087,0.549044526691705,155.887915531223,2070.88791553122
1.08713473250702,3.26985815795339,-2.45875052406747,-1.28183152901841,0.222056655297457,0.560767491687588,151.476943814016,2066.47694381402
