"A","alpha_0","lambda_0","m","mu0","sigma","tau","tc"
0.992229845781266,2.81386755178182,-1.99496382633406,-1.29477687527433,0.123174602271792,0.478222866582311,285.940769081636,2200.94076908164
1.63464177059881,3.25148579439569,-1.61689246863001,-0.918135912561309,0.0764201586458375,0.482512856498163,206.297212229511,2121.29721222951
1.6223687776067,3.26962318332001,-1.64734983631065,-0.871359874789999,0.136309660167187,0.4637780946894,190.931029253417,2105.93102925342
1.3968520670689,2.72432335888559,-1.32833281682855,-0.869970465824064,0.105194844487642,0.488164813821259,213.131794715403,2128.1317947154
1.76808387927265,3.08276535441457,-1.34374878106579,-0.769843219011522,0.101938202264358,0.499006562009347,234.532397514752,2149.53239751475
1.19604252778147,3.23845640051593,-2.19214610150526,-1.22490472889198,0.128916864108945,0.468617734607222,224.158592860932,2139.15859286093
0.879533809133324,2.94754758582254,-2.46950051279135,-1.52776909868254,0.147861533826627,0.481922510392759,275.897910345572,2190.89791034557
1.55296552562907,2.95570400101004,-1.40637155130149,-0.817598595300862,0.134033605231325,0.492091367869067,173.442934269386,2088.44293426939
1.86591363954858,3.42641332289033,-1.5729972720121,-0.845018374783448,0.0731413005269471,0.489091296561397,233.600718617238,2148.60071861724
1.29475086162671,2.74563010764378,-1.45558595700194,-0.952261920010726,0.108030908910126,0.485299927011656,213.360594560392,2128.36059456039
1.73619373463371,3.18326592684356,-1.45910876172195,-0.809004607916906,0.107732350448844,0.498986766443208,176.325546870784,2091.32554687078
2.35581909067563,3.69113892536588,-1.44583540182237,-0.690431873733658,0.0929769499692057,0.484809487947586,216.041036704833,2131.04103670483
1.47073495193279,2.62261526948069,-1.16916220061852,-0.848660698247015,0.0429395408151419,0.478117166414351,254.104212510431,2169.10421251043
1.69034398923019,2.9262427008485,-1.26644286589394,-0.740093594363258,0.125482501239968,0.441494584617229,176.256211930518,2091.25621193052
1.12446603262551,2.98217045631561,-1.97723638875882,-1.251132978937,0.0749055005680454,0.493098646150949,313.862931371523,2228.86293137152
1.9139445440279,4.3008856098795,-2.41616418393455,-0.99074858190742,0.132817308049947,0.498713703555536,216.329566234424,2131.32956623442
0.828824860827318,2.49253998640414,-1.87396513951755,-1.3805877717488,0.123071266613129,0.443254022152772,227.326156707136,2142.32615670714
0.977417973951919,2.58578704193888,-1.71019328589407,-1.22918207113536,0.0935821458372223,0.492352912928327,235.9964345969,2150.9964345969
1.91248350794446,3.10059732692761,-1.25670414199851,-0.713310477608815,0.0973101928565025,0.467157377103577,265.907810028778,2180.90781002878
1.07006913768547,2.57988025658194,-1.55498880957766,-1.10279094413585,0.10268268636346,0.477233200642168,253.857430953444,2168.85743095344
0.992229845781266,2.81386755178182,-1.99496382633406,-1.29477687527433,0.123174602271792,0.478222866582311,285.940769081636,2200.94076908164
1.25265740508499,2.71645551596564,-1.47269527571257,-0.964551424051978,0.119725691517912,0.481042935550424,217.895797753424,2132.89579775342
0.997476931064765,2.66829116395169,-1.78444671598134,-1.22446986148127,0.113050376256663,0.468217058735653,293.595409187742,2208.59540918774
2.49080425069477,3.61753302835725,-1.31348591600537,-0.655258203923978,0.0709195009976728,0.479564677384345,266.416815321999,2181.416815322
1.24610850993934,2.64865988731988,-1.40746153780758,-0.951138828690172,0.111633741352228,0.49222331394694,243.975383731159,2158.97538373116
1.72672933181958,2.99122641502174,-1.29543109349038,-0.77885238193459,0.0873014384414351,0.49046696910187,243.92159981841,2158.92159981841
